Any,Núm. Mes,Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Canal dels fets,Tipus de fet,Títol del fet (Codi Penal) o Llei de referència,Tipus de fet (Codi penal) o d'Infracció (altres lleis),Àmbit fet,Nombre fets o infraccions,Nombre víctimes
2022,10,octubre,RP Metropolitana Girona,ABP Selva Interior,Girona,selva,Resta municipis,hab. 1a res. casa aïllada/4vents,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2022,10,octubre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,10,octubre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,baix camp,Cambrils,casa de colònies,Presencial,delictes,de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,discapacitat mental,1,
2022,10,octubre,RP Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Granollers,institut,Presencial,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,10,octubre,RP Ponent,ABP Noguera,Lleida,noguera,Resta municipis,via pública urbana,Presencial,delictes,contra la llibertat,Coaccions,origen racial,1,
2022,10,octubre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,metro comboi,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,10,octubre,RP Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Badalona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2022,10,octubre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,baix penedes,el Vendrell,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra la llib. consciència i sent. religiosos,Religiós,1,
2022,11,novembre,RP Metropolitana Sud,ABP Esplugues de Llobregat,Barcelona,baix llobregat,Resta municipis,escola,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Sud,ABP Martorell,Barcelona,baix llobregat,Esparreguera,bar musical_cc,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Resta municipis,via pública urbana,Presencial,delictes,del. con. el patrimoni,Furt,Orientació política,1,
2022,11,novembre,RP Metropolitana Girona,ABP Alt Empordà - Figueres,Girona,alt emporda,Figueres,supermercat_cc,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,restaurant-bar_com,Presencial,delictes,de l'homicidi i les seves formes,Homicidi dolós,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Sud,ABP Martorell,Barcelona,baix llobregat,Martorell,bar musical_cc,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Central,ABP Bages,Barcelona,bages,Manresa,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis,hab. escala/portal finca/replà,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2022,11,novembre,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,baix llobregat,Resta municipis,instal·lació esportiva,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,platja,Presencial,delictes,del. con. el patrimoni,Danys,Aporofòbia,1,
2022,11,novembre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,baix camp,Reus,hab. escala/portal finca/replà,Presencial,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,hab. 1a res. pis/apartament,Internet o xarxes socials,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,barcelones,Barcelona,hab. 1a res. pis/apartament,Presencial,delictes,contra la llibertat,Assetjament,origen racial,1,
2022,11,novembre,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Tarragona,terra alta,Resta municipis,bar_com,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,Orientació política,1,
2022,11,novembre,RP Central,ABP Anoia,Barcelona,anoia,Igualada,via pública urbana,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Orientació política,1,
2022,11,novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Tarragona,institut,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,associacions altres,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,altres,fets varis,Diligències informatives,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,hab. 1a res. pis/apartament,Presencial,delictes,del. contra l'honor,Injúria,origen racial,1,
2022,11,novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Tarragona,perruqueria/centre d'estètica_cc,Presencial,delictes,de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,hab. 1a res. pis/apartament,Internet o xarxes socials,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,barcelones,Barcelona,centre medic,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Metropolitana Sud,ABP Gavà,Barcelona,baix llobregat,Castelldefels,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Orientació política,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Maltractaments en l'àmbit de la llar,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,11,novembre,RP Central,ABP Bages,Barcelona,bages,Manresa,bar_cc,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Central,ABP Bages,Barcelona,bages,Manresa,bar_cc,Presencial,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Girona,ABP Selva Litoral,Girona,selva,Resta municipis,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,baix penedes,el Vendrell,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Orientació política,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,altres,fets varis,Diligències informatives,Orientació política,1,
2022,11,novembre,RP Metropolitana Nord,ABP Premià de Mar,Barcelona,el maresme,Resta municipis,bar_com,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Central,ABP Bages,Barcelona,moianes,Resta municipis,escola,Presencial,delictes,contra la llibertat,Coaccions,origen racial,1,
2022,11,novembre,RP Metropolitana Nord,ABP Sabadell,Barcelona,valles occidental,Sabadell,hab. 1a res. pis/apartament,Presencial,delictes,contra la llibertat,Coaccions,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,garraf,Sitges,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,
2022,11,novembre,RP Central,ABP Osona,Barcelona,osona,Resta municipis,via pública urbana,Presencial,delictes,del. con. el patrimoni,Danys,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Badalona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2022,11,novembre,RP Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis,hab. 1a res. pis/apartament,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Islamofòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,barcelones,Barcelona,depen. mossos d'esquadra,Presencial,delictes,del. con. el patrimoni,Furt,Orientació política,1,
2022,11,novembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,pàrquing centre comercial,Presencial,delictes,del. con. el patrimoni,Danys,origen racial,1,
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,garraf,Sitges,hab. pàrquing comunitari,Presencial,delictes,de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,origen racial,1,
2022,11,novembre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,barcelones,Hospitalet de Llobregat,via pública urbana,Presencial,altres,fets varis,Emetre públicament expressions vexatòries,origen racial,1,
2022,11,novembre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,baix camp,Cambrils,centre religiós catòlic,Presencial,delictes,del. con. el patrimoni,Danys,Religiós,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,hab. 1a res. pis/apartament,Presencial,delictes,contra la llibertat,Amenaces,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Sud,ABP el Prat de Llobregat,Barcelona,baix llobregat,ABP el Prat de Llobregat,aero - taxis parada t1-sortides,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,11,novembre,RP Ponent,ABP Lleida,Lleida,segria,Lleida,hab. 1a res. pis/apartament,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. Públiques,LGTBI-fòbia,1,
2022,11,novembre,RP Ponent,ABP Lleida,Lleida,segria,Lleida,hab. 1a res. pis/apartament,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. Públiques,origen racial,1,
2022,11,novembre,RP Central,ABP Anoia,Barcelona,anoia,Igualada,hab. 1a res. pis/apartament,Presencial,delictes,contra la llibertat,Detenció il·legal,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Girona,institut,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,Orientació política,1,
2022,11,novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Resta municipis,restaurant-bar_com,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2022,11,novembre,RP Metropolitana Sud,ABP Gavà,Barcelona,baix llobregat,Viladecans,altres empreses de serveis,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,garraf,Resta municipis,via pública urbana,Presencial,infraccio administrativa,"llei 11/14 drets lesbianes, gais, bisexuals",Emetre públicament expressions vexatòries,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,el maresme,Resta municipis,hospital,Presencial,delictes,del. contra l'honor,Injúria,origen racial,1,
2022,11,novembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,via pública urbana,Presencial,delictes,del. con. el patrimoni,Danys,origen racial,1,
2022,11,novembre,RP Metropolitana Nord,ABP Sabadell,Barcelona,valles occidental,Castellar del Vallès,hab. 1a res. casa adossada,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2022,11,novembre,RP Metropolitana Girona,ABP Ripollès,Girona,ripolles,Resta municipis,partit polític,Presencial,delictes,del. con. el patrimoni,Danys,Orientació política,1,
2022,11,novembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,el maresme,Resta municipis,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Sexisme,1,
2022,11,novembre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,barcelones,l' Hospitalet de Llobregat,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,valles occidental,Terrassa,hab. 1a res. pis/apartament,Presencial,delictes,contra la llibertat,Amenaces (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Central,ABP Osona,Barcelona,osona,Manlleu,bar_com,Presencial,delictes,contra la llibertat,Coaccions (lleu),discapacitat fisica,1,
2022,12,desembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,
2022,12,desembre,RP Central,ABP Anoia,Barcelona,anoia,Igualada,via pública urbana,Presencial,delictes,contra la llibertat,Amenaces,Sexisme,1,
2022,12,desembre,RP Metropolitana Girona,ABP Alt Empordà - Figueres,Girona,alt emporda,Figueres,hab. 1a res. pis/apartament,Presencial,delictes,delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,barcelones,Barcelona,clínica,Presencial,altres,fets varis,Diligències informatives,origen racial,1,
2022,12,desembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,barcelones,Resta municipis,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Resta municipis,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),origen racial,1,
2022,12,desembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,metro estació,Presencial,delictes,del. con. el patrimoni,Furt,LGTBI-fòbia,1,
2022,12,desembre,RP Central,ABP Osona,Barcelona,osona,Manlleu,via pública urbana,Presencial,delictes,de les lesions,Maltractament d'obra sense lesió (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Nord,ABP Cerdanyola,Barcelona,valles occidental,Ripollet,empresa general/fàbrica,Presencial,delictes,del. contra la llibertat sexual,Abusos sexuals,LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Nord,ABP Rubí,Barcelona,valles occidental,Resta municipis,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,valles occidental,Terrassa,discoteca_cc,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,
2022,12,desembre,RP Central,ABP Bages,Barcelona,bages,Resta municipis,via pública urbana,Presencial,delictes,de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,discapacitat mental,1,
2022,12,desembre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,baix camp,Resta municipis,hab. 1a res. casa aïllada/4vents,Presencial,delictes,contra la llibertat,Amenaces,Islamofòbia,1,
2022,12,desembre,RP Central,ABP Anoia,Barcelona,anoia,Resta municipis,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Resta municipis,via pública urbana,Presencial,altres,fets varis,Diligències informatives,Sexisme,1,
2022,12,desembre,RP Central,ABP Bages,Barcelona,moianes,Resta municipis,via pública urbana,Presencial,delictes,contra la llibertat,Amenaces (lleu),LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Sud,ABP Gavà,Barcelona,baix llobregat,Castelldefels,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),Aporofòbia,1,
2022,12,desembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,el maresme,Resta municipis,hab. 1a res. pis/apartament,Presencial,delictes,de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,LGTBI-fòbia,1,
2022,12,desembre,RP Metropolitana Sud,ABP Gavà,Barcelona,baix llobregat,Gavà,via pública urbana,Presencial,delictes,de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,discapacitat mental,1,
2022,12,desembre,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Resta municipis,via pública urbana,Presencial,delictes,contra la llibertat,Amenaces,origen racial,1,
2022,12,desembre,RP Central,ABP Anoia,Barcelona,anoia,Igualada,via pública urbana,Presencial,delictes,de les lesions,Lesions (lleu),origen racial,1,
